Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3
Tracks 1 to 3      
205 15.433852 622.893 * 6.34 142.7 *   
206 14.958015 622.9542 * 6.3461537 142.53847 *   
207 14.358237 623.0594 * 6.285714 142.46428 *   
208 13.932331 623.1955 * 5.54 141.74 *   
209 13.526415 623.1264 5.804348 141.93478 *    
210 12.954212 623.2839 * 5.9444447 141.94444 *   
211 12.390511 623.27374 * 5.8 141.76666 *   
212 11.807693 623.36444 * 5.5 141.46428    
213 11.453405 623.5896 * 4.9814816 140.90741 *   
214 11.027076 623.4278 * 5.0925927 141.01852 *   
215 10.580292 623.28467 * 5.224138 140.94827 *   
216 10.183454 623.3237 * 4.9444447 140.68518 *   
217 9.606762 623.64594 * 4.5 140.26    
218 9.172535 623.419 * 4.82 140.46    
219 8.783688 623.39716 * 4.681818 140.27272    
220 8.418149 623.3256 * 4.909091 140.31818    
221 8.035714 623.2714 * 6.796296 141.68518    
222 7.5541515 623.1426 * 5.8333335 140.75 *   
223 7.261733 623.22565 * 7.071429 141.67857 *   
224 6.992647 623.15076 * 6.5 141 *   
225 6.6679106 623.1418 * 6.633333 141.03334 *   
226 6.326087 623.0889 * 6.240741 140.38889    
227 6.1666665 623.0462 * 5.87931 139.94827 *   
228 5.9817815 623.22876 * 5.46875 139.40625 *   
229 5.590129 623.1309 * 6.8421054 140.3158 *   
230 5.400901 623.2027 * 4.9444447 138.57408 *   
231 5.185446 623.07275 * 7.117647 140.08824 *   
232 4.990196 622.88727 * 6.87931 139.56897 *   
233 4.8932037 623.0825 * 6.5882354 139.05882 *   
234 4.679894 622.86505 * 8.184211 140    
235 4.4502764 623.1354 * 7.914634 139.59756    
236 4.2471266 623.2414 * 8.175 139.5    
237 4.090062 622.8913 * 7.45 138.775    
238 4.0064936 623.026 * 8.188889 139.32222    
239 3.7246377 623.058 * 7.8333335 138.95238 *   
240 3.462406 623.2444 * 8.909091 139.77272 *   
241 3.2131147 623.2541 * 8.9 139.72223    
242 3.1333334 623.4583 * 8.047619 139.21428    
243 2.9660194 622.73303 * 8.214286 139.59525    
244 2.7424242 623.3889 * 9.961538 141.11539    
245 2.598901 623.15936 * 9.181818 140.75    
246 2.4176471 623.11176 * 9.375 141.14583    
247 2.2808218 622.5 * 9.122222 141.47778    
248 2.078125 622.71875 * 10.202127 143.01064    
249 1.9035088 623.0263 * 11.538462 144.63461    
250 1.7156863 623.049 * 11.711538 145.34616    
251 1.5476191 622.4286 * 13.584745 147.41525    
252 1.5571429 621.7857 * 6.757143 143.61429    
253 1.3571428 622.3571 *      
254 1.05 622.2 *      
255 3.8421052 655.8947 *      
256 4.263158 656.4737       
257 3.596774 656.24194       
Track Length Distance traveled Nr of Frames   
1 2323.6792 19.747038 257      
2 683.44904 437.11487 243      
3 77.678185 27.774435 50      
