Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3 X4 Y4 Flag4
Tracks 1 to 4         
1 68.342224 385.67865 8.823699 654.21674 283.76447 655.5331      
2 68.65714 385.97858 7.681818 653.6591 * 285.81732 655.3461     
3 67.96462 385.7736 10.814159 653.89825 * 285.94928 654.2826     
4 67.91446 386.01566 9.256098 654.7805 285.24106 655.4107      
5 67.59112 386.1098 10.558824 654.348 * 286.30487 653.88214     
6 68.12645 386.57425 9.199482 653.9767 285.5 654.3333      
7 68.08353 386.71646 10.310526 654.49475 285.92477 654.96906      
8 67.747665 386.82712 8.331326 654.03613 286.58823 655.03925      
9 67.97926 387.106 8.354749 653.8687 * 283.9918 655.31146     
10 67.879 387.48172 11.706278 654.28925 * 285.81357 654.9068     
11 68.36073 388.03424 9.375 653.92706 286.7857 655.0934      
12 69.711205 389.597 7.8891892 653.1595 285.48306 655.0339      
13 69.48333 390.01666 9.438326 653.31055 286.05038 654.2442      
14 68.6625 390.22916 8.362857 653.6943 286.76852 654.4537      
15 85.902985 415.67163 *         
16 85.53704 418.67776 *         
17 85.561066 422.0267 *         
18 85.39844 425.6797          
19 85.031746 429.34128          
20 84.94355 433.5          
21 84.8125 438.01562          
22 84.69835 442.6157          
23 84.20492 447.58197          
24 84.15 453.19168          
25 83.956894 458.7931          
26 83.833336 464.60526          
27 83.48214 470.98215          
28 83.166664 477.4099          
29 83.01852 484.26852          
30 82.886795 491.3585          
31 82.680954 498.94763          
32 82.31731 506.69232          
33 82.21287 514.599          
34 82.10784 522.6961          
35 81.92105 531.4474          
36 81.836845 540.37366          
37 81.414894 549.40424          
38 81.23333 558.9667          
39 80.87778 568.5333          
40 80.755554 578.5333          
41 80.66092 588.9598          
42 80.329544 599.4545          
43 80.22527 610.3571          
44 79.891815 620.4123          
45 79.83962 616.827          
46 79.54196 611.7727          
47 79.23381 607.55035          
48 79.07746 603.7324          
49 78.63475 599.9681          
50 78.5 596.8571          
51 78.223404 593.79785          
52 78.021126 591.1479          
53 77.796555 588.83795          
54 77.555176 586.87933          
55 77.212326 585.06165          
56 77.07718 583.5604          
57 76.80822 582.26715          
58 76.560814 581.36487          
59 76.3255 580.58057          
60 76.06376 580.22485          
61 75.869125 580.25836          
62 75.52041 580.5          
63 75.3 581.2133          
64 75.12838 582.1419          
65 74.8446 583.22974          
66 74.52759 584.7          
67 74.32895 586.5          
68 73.98366 588.46075          
69 73.78966 590.9207          
70 73.56896 593.4517          
71 73.3125 596.2917          
72 73.16897 599.57587          
73 72.96763 602.95325          
74 72.659424 606.8333          
75 72.34286 611.0643          
76 72.10784 616.1732          
77 71.76923 622.28845          
78 71.5 621.41797          
79 71.4375 618.7159          
80 71.20286 617.2943          
81 70.99718 616.22314          
82 70.58187 615.1608          
83 70.29269 614.65247          
84 70.2076 614.3596          
85 69.813255 614.5          
86 69.8787 614.7071          
87 69.37791 615.52325          
88 69.27143 616.5743          
89 69.10116 617.685          
90 68.71311 619.3525          
91 68.416664 622.62964          
92 68.124435 623.11993          
93 67.906395 622.72833          
94 67.681816 622.62274          
95 67.51786 622.8214          
96 67.202225 623.26          
97 66.95909 623.4773          
98 66.73451 623.41595          
99 66.4955 623.5225          
100 66.21946 623.5814          
101 65.854546 623.5273          
102 65.598656 623.6704          
103 65.45575 623.7124 *         
Track Length Distance traveled Nr of Frames      
1 334.2884 7.8311496 260         
2 453.92355 5.131028 260         
3 360.12183 1.9670604 260         
4 348.0943 218.59584 246         
