Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3 X4 Y4 Flag4 X5 Y5 Flag5
Tracks 1 to 5            
1 93.95578 71.43198             
2 93.854164 74.61806 *            
3 93.478264 78.12319 *            
4 93.22993 81.95255 *            
5 93.13504 86.01825             
6 92.76119 90.35821 287 652.5           
7 92.709305 95.120155 290.5 656.5           
8 92.33077 100.09231 289.6111 655.2778           
9 92.07377 105.483604 290 656.5 *          
10 91.79661 110.82204 289.72223 655.3889           
11 91.60345 116.77586 289.3 656.3 *          
12 91.22414 122.93104 290.5 656 *          
13 91.048676 129.52655 290 656 *          
14 90.87736 136.22641 289.75 656.25 *          
15 90.30189 143.19812 290.5 655.5           
16 90.38119 150.73763 290.16666 655.1667           
17 89.94898 158.35715 289.5 655.5           
18 89.60989 166.48901 290 656.5 *          
19 89.297874 174.56383 289.7857 654.9286           
20 89.10714 183.40475 289.5 656.5 *          
21 88.98837 192.06976 290.16666 655.5 *          
22 88.656624 201.39157 289.5 656.5 *          
23 88.196205 210.8671 290.16666 656.1667 *          
24 87.94 220.55333 290.5 655 *          
25 87.84286 230.71428 290 653.5 *          
26 87.589554 241.00746 290.5 654.5 *          
27 87.291046 251.69403 290.5 653.5           
28 86.95 262.61667 289.375 655.625 *          
29 86.55085 273.839 289.5 655.75           
30 86.166664 285.39474 290.1 655.5           
31 86.11818 297.3909 289.5 655.8333           
32 85.85294 309.5 289.5 656.5 *          
33 85.54256 322.0532 288.83334 656.3333 *          
34 85.04348 335.02173 287.5 656.5 *          
35 84.954544 348.11365 289.5 656 *          
36 84.8 361.425 289.5 656.5 *          
37 84.360466 375.1279 290.5 654.5           
38 84.1129 388.9516 290.5 653.5 *          
39 83.74 403.18 289.66666 655.1667 *          
40 82.92857 417.9762 290.5 656.5 *          
41 83 432.83334 290.5 656.5 *          
42 82.552635 447.76315 289 656.5 *          
43 82.3125 463.3125 289.33334 655.8333 *          
44 82.23333 479.03333 290.16666 655.1667           
45 82.1 494.83334 290 654.5 *          
46 81.583336 511.25 290 656.5 *          
47 527.7308 527.7308 656.1667 *           
48 81.5 544.5 289.75 656.25 *          
49 82.833336 561.1667 290 656.5 *          
50 80 578.5 289.7 655.9 *          
51 80.3 597.1 289.3 656.3           
52 614.4167 614.4167 654.5            
53 79.964 617.852 290 655.5 *          
54 79.47248 610.04126 290 656.5 *          
55 78.96789 603.1055 289.25 654.5 *          
56 78.554054 596.8514 289.5 656.5 *          
57 77.836365 590.86365 289.625 655.375 *          
58 77.333336 584.8611 289.5 656.5 *          
59 76.995575 579.20795 289.75 656.25 *          
60 573.84784 573.84784 655.5            
61 76.215515 569.10345 290.16666 656.1667 *          
62 75.59167 564.45 289.7857 655.3571 *          
63 75.208336 560.30835 290 656.5 *          
64 74.798386 556.1371 289.5 655.5           
65 74.12295 552.36884 289.5 656           
66 73.63492 548.8492 290.5 655.5           
67 73.18 545.46 289.5 656.5 *          
68 72.892 542.396 289.5 656 *          
69 72.56154 539.7077 289.83334 656.1667           
70 71.908 537.452 289.5 656.5           
71 71.25781 535.52344 289.5 656.5 *          
72 70.94444 533.75183 289.5 656.5 *          
73 70.41603 532.51526 289.5 656.5 *          
74 69.78906 531.3828 290.16666 656.1667 *          
75 69.36667 530.8333 290.16666 656.1667           
76 68.92963 529.9963 290.16666 656.1667           
77 68.597015 529.8209 290.16666 656.1667           
78 67.977615 529.8358 289 656.5 *          
79 67.67037 530.1445 290 655.5 *          
80 66.96212 530.7879 290.5 656 *          
81 66.76923 531.61536 290.5 656.5 *          
82 65.97445 532.83575 289.4091 655.4091 *          
83 534.46924 534.46924 654.5            
84 65.06716 536.14923 289.5 654.1667 *          
85 64.469696 538.51514 290 656 *          
86 64.21654 540.99603             
87 63.461834 543.74426             
88 63.125954 546.80536             
89 62.66923 550.2077             
90 62.166668 553.79364             
91 61.429134 557.4921             
92 61.145668 561.60236             
93 60.745903 566.2951             
94 60.27778 570.9365             
95 59.691666 576.14166             
96 59.3 581.44165             
97 58.95669 587.31104             
98 58.25424 593.05084             
99 57.80252 599.4496             
100 57.084072 606.146             
101 56.94628 613.186             
102 56.38158 621.0921             
103 55.789772 621.25 *            
104 55.333332 618.2619 *            
105 54.78125 615.53125             
106 54.332256 612.90643             
107 53.80612 610.77893             
108 53.32353 608.94446             
109 52.993332 607.37335             
110 52.289474 606.2566             
111 51.98366 605.6503             
112 51.33108 605.1622             
113 50.794117 605.1144             
114 50.29605 605.2961             
115 49.715687 605.8137             
116 49.20199 606.2947             
117 48.751656 607.3146             
118 48.340763 608.48724             
119 47.871796 610.10254             
120 47.46129 612.0484             
121 46.869698 614.5303             
122 46.52381 616.8512             
123 46.085228 620.0568             
124 45.289238 624.65247 *            
125 44.726665 624.58             
126 44.445946 622.1595 *            
127 43.71925 621.3877 *            
128 43.260868 621.2663 *            
129 42.590908 621.2219 *            
130 41.98663 621.4144 *            
131 41.520832 622.0781 *            
132 40.805676 624.6092 *            
133 40.406384 625.4447 *            
134 39.709877 625.59467 * 290.3 655.3          
135 39.133335 625.475 * 290.5 656.5          
136 38.557144 625.9408 * 290.5 656 *         
137 38.010204 626.1 * 290 656 *         
138 37.49163 625.7761 * 290.16666 656.1667 *         
139 36.987705 626.13116 289.7 656.1 *          
140 36.381855 626.2342 * 288 656          
141 36.028927 626.3264 290 656.5 *          
142 35.508034 626.3112 * 289.83334 655.5 *         
